user_id,recency,frequency,monetary
R08553,42,27,388.88
R08554,46,23,304.94
R08555,51,14,228.15
R08556,20,18,275.89
R08557,67,14,260.26
R08558,49,20,334.72
R08559,24,14,199.88
R08560,22,22,338.46999999999997
R08561,20,24,385.7
R08562,19,26,414.19
R08563,47,16,250.0
R08564,20,14,264.17
R08565,41,14,245.84
R08566,55,20,303.39
R08567,20,21,346.36
R08568,46,20,375.36
R08569,36,20,259.33
R08570,32,23,313.29
R08571,22,17,321.68
R08572,36,21,305.08
R08573,24,21,328.35
R08574,20,23,353.05
R08575,27,23,341.45
R08576,35,18,241.75
R08577,19,22,312.37
R08578,26,22,333.7
R08579,25,13,190.73
R08580,42,13,195.14
R08581,22,22,294.58
R08582,52,22,385.42
R08583,35,14,242.92000000000002
R08584,53,17,237.31
R08585,41,23,370.84
R08586,24,17,258.1
R08587,50,17,234.26
R08588,47,19,299.12
R08589,42,21,372.15
R08590,34,15,229.64000000000001
R08591,53,19,286.98
R08592,20,20,304.19
R08593,45,21,307.61
R08594,44,16,196.97
R08595,22,19,275.46
R08596,31,19,324.48
R08597,20,15,232.28
R08598,38,21,292.21
R08599,19,18,290.74
R08600,59,18,241.28
R08601,20,31,465.38
R08602,113,13,171.55
R08603,22,26,422.53000000000003
R08604,41,16,256.89
R08605,40,18,262.03
R08606,25,19,284.63
R08607,21,25,402.04
R08608,25,18,237.39
R08609,24,18,277.81
R08610,30,20,310.18
R08611,28,19,292.7
R08612,57,23,351.75
R08613,29,22,325.12
R08614,21,20,323.71
R08615,57,21,335.94
R08616,27,27,396.71000000000004
R08617,47,24,363.8
R08618,20,18,267.46999999999997
R08619,27,24,368.68
R08620,21,14,222.59
R08621,31,22,316.12
R08622,24,21,308.59000000000003
R08623,62,20,283.99
R08624,20,27,403.0
R08625,38,17,241.18
R08626,54,17,249.61
R08627,74,12,171.85
R08628,44,16,217.81
R08629,35,24,408.87
R08630,42,19,296.2
R08631,22,22,277.49
R08632,36,24,383.69
R08633,21,31,441.12
R08634,22,24,380.41
R08635,64,17,229.53
R08636,24,15,198.86
R08637,24,23,352.38
R08638,31,22,375.65
R08639,20,27,370.45
R08640,51,21,290.83
R08641,40,16,248.0
R08642,62,13,228.51
R08643,26,25,339.17
R08644,23,21,327.34
R08645,25,22,362.38
R08646,32,21,275.85
R08647,44,15,215.57
R08648,63,15,208.20999999999998
R08649,69,26,373.45
R08650,32,27,452.21999999999997
R08651,34,21,302.13
R08652,48,17,307.56
R08653,23,16,267.15999999999997
R08654,19,24,359.62
R08655,23,20,305.89
R08656,46,22,342.11
R08657,50,16,255.34
R08658,20,25,483.75
R08659,47,27,382.88
R08660,25,24,422.94
R08661,32,22,354.86
R08662,24,22,331.28000000000003
R08663,24,21,334.92
R08664,75,13,202.15
R08665,60,15,227.63
R08666,42,21,299.61
R08667,27,24,414.52
R08668,38,22,328.16
R08669,41,17,308.09
R08670,34,18,231.85999999999999
R08671,31,17,228.91
R08672,23,25,329.17
R08673,28,15,247.31
R08674,21,25,434.27
R08675,52,28,459.34
R08676,20,21,328.05
R08677,49,16,233.98999999999998
R08678,33,20,282.67
R08679,30,18,270.37
R08680,36,21,281.96
R08681,37,21,308.77
R08682,28,23,351.69
R08683,36,20,329.21999999999997
R08684,40,16,258.2
R08685,22,25,408.38
R08686,66,18,310.64
R08687,33,14,201.76
R08688,19,20,278.23
R08689,23,19,303.29
R08690,40,24,358.72
R08691,90,17,247.64
R08692,58,22,413.93
R08693,27,17,274.31
R08694,25,21,321.37
R08695,20,28,407.78999999999996
R08696,65,14,173.84
R08697,32,21,343.21
R08698,24,16,235.15
R08699,19,14,263.86
R08700,30,11,157.89
R08701,39,21,369.45
R08702,65,19,312.26
R08703,61,21,337.93
R08704,54,25,369.61
R08705,48,22,333.15
R08706,26,18,261.0
R08707,29,12,181.38
R08708,39,15,254.41
R08709,42,17,215.83
R08710,21,22,356.23
R08711,36,18,267.71
R08712,24,14,206.3
R08713,25,15,208.72
R08714,58,10,130.71
R08715,29,20,286.98
R08716,23,21,371.28000000000003
R08717,29,29,457.34
R08718,25,17,249.54
R08719,41,24,370.82
R08720,29,12,211.53
R08721,24,18,262.83
R08722,20,27,493.25
R08723,22,18,318.45
R08724,36,18,231.99
R08725,26,23,311.92
R08726,51,21,316.46000000000004
R08727,75,16,229.88
R08728,73,21,297.74
R08729,40,19,263.3
R08730,19,17,313.39
R08731,20,19,321.45
R08732,22,18,310.79
R08733,82,25,402.38
R08734,55,20,271.4
R08735,22,24,367.91
R08736,29,23,311.56
R08737,36,16,232.99
R08738,47,19,262.02
R08739,59,12,198.05
R08740,47,20,344.03
R08741,40,22,315.67
R08742,23,22,312.09
R08743,62,13,213.78
R08744,30,25,328.74
R08745,29,22,360.49
R08746,52,16,287.48
R08747,31,32,458.02
R08748,26,10,148.60999999999999
R08749,54,14,196.79
R08750,47,28,473.54
R08751,21,19,292.44
R08752,51,10,125.96000000000001
R08753,72,17,265.03000000000003
R08754,22,15,300.75
R08755,52,15,259.73
R08756,19,23,352.83
R08757,65,10,132.94
R08758,47,19,302.66
R08759,38,15,227.2
R08760,19,14,203.11
R08761,32,28,401.85
R08762,36,19,318.5
R08763,60,14,193.03
R08764,29,25,349.13
R08765,26,26,392.73
R08766,40,25,385.57
R08767,26,20,292.95
R08768,31,24,397.14
R08769,90,19,296.77
R08770,30,29,461.75
R08771,60,16,237.5
R08772,36,14,216.27
R08773,43,23,373.0
R08774,19,18,286.78
R08775,22,24,402.09
R08776,33,21,326.84
R08777,36,28,467.43
R08778,30,15,184.14
R08779,27,22,353.31
R08780,44,15,251.11
R08781,24,22,313.35
R08782,48,15,179.93
R08783,24,21,317.82
R08784,31,10,169.26
R08785,44,23,392.51
R08786,35,18,251.42
R08787,36,16,245.01
R08788,56,21,293.1
R08789,38,19,279.81
R08790,40,20,320.21999999999997
R08791,20,29,408.02
R08792,22,23,381.83
R08793,22,20,323.45
R08794,30,22,392.04
R08795,31,18,288.2
R08796,26,14,206.0
R08797,111,17,255.48
R08798,44,24,383.43
R08799,80,20,308.67
R08800,84,11,171.82
R08801,21,24,388.77
R08802,31,19,267.63
R08803,41,15,229.31
R08804,38,20,287.93
R08805,42,19,310.77
R08806,34,16,218.39
R08807,19,22,337.8
R08808,57,22,400.65000000000003
R08809,62,23,316.05
R08810,30,18,276.88
R08811,41,17,286.24
R08812,32,16,280.78000000000003
R08813,48,17,293.53000000000003
R08814,21,20,265.25
R08815,32,15,216.31
R08816,25,13,239.5
R08817,40,14,194.13
R08818,22,28,404.92
R08819,30,26,421.03000000000003
R08820,39,30,448.4
R08821,65,19,313.64
R08822,43,19,275.56
R08823,51,22,333.24
R08824,24,24,329.44
R08825,20,28,424.90000000000003
R08826,27,24,389.16
R08827,19,21,335.3
R08828,26,19,265.95
R08829,24,18,255.31
R08830,68,13,242.78
R08831,67,14,199.79
R08832,32,25,377.19
R08833,22,22,307.35
R08834,70,18,276.37
R08835,49,18,284.26
R08836,32,29,489.07
R08837,85,22,362.36
R08838,45,13,199.58
R08839,24,21,375.91
R08840,33,18,270.58
R08841,26,20,306.09
R08842,51,13,209.1
R08843,19,15,267.33
R08844,24,18,288.89
R08845,21,18,248.92
R08846,73,21,342.37
R08847,38,20,319.25
R08848,26,18,304.28000000000003
R08849,27,15,214.85
R08850,31,27,444.86
R08851,62,23,355.62
R08852,31,20,381.52
R08853,49,20,340.33
R08854,53,16,218.0
R08855,41,17,260.85
R08856,62,15,203.73
R08857,30,15,248.62
R08858,22,13,196.2
R08859,28,21,342.22
R08860,40,11,183.94
R08861,35,28,391.93
R08862,58,18,284.54
R08863,47,19,284.89
R08864,50,22,333.9
R08865,57,22,349.33
R08866,61,12,193.0
R08867,30,29,497.6
R08868,36,20,314.56
R08869,54,14,211.49
R08870,45,17,272.23
R08871,29,21,352.84
R08872,44,27,403.69
R08873,21,25,356.2
R08874,45,20,338.71
R08875,35,17,271.75
R08876,32,22,327.97
R08877,60,18,273.17
R08878,34,22,277.0
R08879,48,13,194.62
R08880,32,22,306.78
R08881,34,29,450.71
R08882,28,21,367.1
R08883,26,23,340.1
R08884,52,23,326.03
R08885,21,20,316.75
R08886,25,18,207.86
R08887,22,16,266.64
R08888,19,21,268.26
R08889,34,20,314.25
R08890,45,26,375.5
R08891,24,19,240.19
R08892,39,27,427.58
R08893,25,22,381.3
R08894,22,27,393.54
R08895,29,18,253.96
R08896,31,23,390.58
R08897,30,20,312.26
R08898,90,11,152.28
R08899,47,22,339.99
R08900,33,16,209.45
R08901,59,24,434.61
R08902,33,26,432.36
R08903,23,10,137.89
R08904,22,17,241.68
R08905,21,23,348.17
R08906,70,17,265.57
R08907,58,19,285.85
R08908,31,25,424.8
R08909,19,25,333.87
R08910,19,27,375.13
R08911,25,29,421.04
R08912,39,30,468.21
R08913,24,21,281.58
R08914,20,26,406.15999999999997
R08915,52,17,281.6
R08916,55,15,223.28
R08917,53,17,280.4
R08918,35,17,273.54
R08919,79,19,296.74
R08920,32,16,216.47
R08921,19,22,369.4
R08922,29,31,480.05
R08923,26,20,268.76
R08924,24,26,405.17
R08925,103,16,320.61
R08926,25,15,210.52
R08927,53,19,275.31
R08928,35,18,284.81
R08929,34,25,426.07
R08930,42,22,346.03
R08931,35,27,432.63
R08932,28,20,299.65
R08933,25,24,329.96
R08934,30,19,282.32
R08935,57,14,235.48000000000002
R08936,51,22,370.3
R08937,28,20,274.5
R08938,32,14,226.63
R08939,34,20,285.73
R08940,26,25,451.53999999999996
R08941,49,21,304.95
R08942,29,16,284.68
R08943,38,22,335.56
R08944,36,27,424.27
R08945,23,18,255.06
R08946,51,29,512.26
R08947,23,16,253.18
R08948,19,22,316.38
R08949,43,21,342.22
R08950,20,21,327.53
R08951,27,12,179.96
R08952,25,24,391.95
R08953,22,23,308.11
R08954,36,20,304.4
R08955,20,19,284.67
R08956,46,26,396.26
R08957,24,18,289.71
R08958,25,23,344.02
R08959,20,22,326.55
R08960,33,22,292.14
R08961,24,12,172.45
R08962,70,21,337.52
R08963,34,29,438.07
R08964,26,21,344.84
R08965,25,25,386.86
R08966,21,17,238.89
R08967,30,10,137.33
R08968,30,24,376.05
R08969,19,16,257.47
R08970,112,16,286.03
R08971,133,11,163.03
R08972,31,27,386.59
R08973,59,18,254.42000000000002
R08974,42,28,390.24
R08975,25,26,398.79
R08976,61,19,307.49
R08977,21,23,311.92
R08978,22,17,237.13
R08979,27,21,350.53
R08980,18,22,363.83
R08981,48,15,196.9
R08982,22,18,326.97
R08983,21,16,223.26
R08984,22,21,308.88
R08985,19,22,380.76
R08986,20,21,362.77
R08987,28,21,365.45
R08988,26,26,385.07
R08989,25,20,310.87
R08990,46,22,292.09
R08991,20,17,240.41
R08992,51,20,339.07
R08993,50,23,372.53
R08994,26,16,248.12
R08995,51,22,320.04
R08996,22,25,376.65999999999997
R08997,66,24,343.91
R08998,25,21,299.03
R08999,20,24,425.08
R09000,21,22,285.82
R09001,56,20,373.43
R09002,27,18,317.18
R09003,37,19,363.09999999999997
R09004,21,25,360.65999999999997
R09005,26,16,251.96
R09006,20,14,206.21
R09007,51,18,273.25
R09008,19,22,284.96
R09009,24,14,187.0
R09010,25,20,304.14
R09011,24,20,296.56
R09012,24,23,396.2
R09013,25,19,319.05
R09014,24,15,212.38
R09015,29,14,211.52
R09016,22,19,285.28
R09017,63,17,231.13
R09018,44,21,326.85
R09019,48,19,353.8
R09020,43,20,329.22
R09021,28,27,439.1
R09022,103,16,240.99
R09023,21,24,380.81
R09024,25,9,136.89
R09025,30,18,242.54999999999998
R09026,25,15,233.53
R09027,93,10,148.76
R09028,33,24,350.26
R09029,105,9,134.62
R09030,18,24,344.08
R09031,24,15,223.63
R09032,23,25,348.57
R09033,19,24,415.68
R09034,32,22,276.41
R09035,24,29,409.89
R09036,26,23,352.77
R09037,28,21,356.33
R09038,37,9,134.07999999999998
R09039,62,19,258.93
R09040,30,29,396.65999999999997
R09041,21,25,382.28000000000003
R09042,21,20,300.63
R09043,38,13,183.96
R09044,37,28,413.94
R09045,50,18,275.08
R09046,39,21,355.78
R09047,58,15,228.35
R09048,28,20,279.35
R09049,46,19,257.21
R09050,39,22,328.33
R09051,21,20,276.96
R09052,49,22,342.61
R09053,20,15,249.96
R09054,50,16,258.21
R09055,23,20,283.88
R09056,32,28,468.38
R09057,38,14,196.38
R09058,35,13,195.88
R09059,27,26,443.39
R09060,27,18,289.46000000000004
R09061,54,27,399.91
R09062,42,24,372.11
R09063,20,23,375.71000000000004
R09064,51,22,370.46
R09065,32,23,328.24
R09066,28,20,296.96
R09067,22,15,222.92
R09068,26,24,372.34
R09069,25,25,386.8
R09070,19,28,383.06
R09071,24,20,305.25
R09072,22,17,264.0
R09073,26,23,327.18
R09074,34,28,411.15
R09075,24,16,251.68
R09076,51,15,241.29
R09077,24,22,378.26
R09078,27,25,363.48
R09079,42,20,318.87
R09080,63,17,269.48
R09081,79,16,228.79
R09082,40,13,250.11
R09083,23,21,350.86
R09084,18,18,257.28
R09085,28,30,431.93
R09086,31,17,334.02
R09087,22,27,364.76
R09088,85,11,180.33
R09089,69,20,311.15
R09090,39,20,367.55
R09091,21,25,384.73
R09092,40,24,354.49
R09093,37,24,380.88
R09094,39,19,313.39
R09095,31,29,413.38
R09096,43,15,230.79
R09097,37,26,402.22
R09098,21,23,364.43
R09099,21,19,278.28
R09100,20,17,254.02
R09101,54,28,401.09000000000003
R09102,61,16,224.72
R09103,57,22,359.29
R09104,25,22,328.96
R09105,72,14,201.91
R09106,31,25,402.45
R09107,30,21,362.94
R09108,55,19,268.52
R09109,26,21,331.19
R09110,50,28,463.6
R09111,76,17,242.05
R09112,58,21,292.8
R09113,50,25,355.92
R09114,41,17,252.64000000000001
R09115,80,24,381.40999999999997
R09116,87,19,313.9
R09117,21,18,233.82999999999998
R09118,32,23,351.94
R09119,24,27,509.55
R09120,23,16,224.71
R09121,65,22,298.7
R09122,51,31,534.97
R09123,48,19,281.88
R09124,59,22,349.21
R09125,45,11,153.05
R09126,27,14,228.65
R09127,104,19,284.08
R09128,40,19,305.13
R09129,37,23,327.05
R09130,67,17,284.8
R09131,31,24,349.42
R09132,32,15,264.41
R09133,25,24,356.01
R09134,32,15,257.97
R09135,20,15,194.56
R09136,34,14,173.84
R09137,37,18,251.41
R09138,28,31,468.38
R09139,109,15,232.03
R09140,23,20,313.72
R09141,23,32,461.81
R09142,43,20,312.37
R09143,42,17,224.96
R09144,27,31,496.53000000000003
R09145,39,20,314.61
R09146,21,25,364.63
R09147,103,22,317.29
R09148,38,13,204.76
R09149,84,20,287.52
R09150,22,17,238.81
R09151,22,23,408.3
R09152,49,28,425.46
R09153,19,21,334.57
R09154,46,18,237.54
R09155,48,18,276.95
R09156,35,15,210.95000000000002
R09157,51,17,257.67
R09158,20,23,339.96
R09159,52,29,423.90000000000003
R09160,45,25,385.4
R09161,23,23,318.34
R09162,23,24,340.1
R09163,27,18,279.13
R09164,54,18,322.79
R09165,31,25,350.45
R09166,44,18,311.01
R09167,27,15,232.43
R09168,32,18,288.35
R09169,52,21,251.51999999999998
R09170,50,10,141.43
R09171,45,13,211.60999999999999
R09172,51,18,275.48
R09173,67,19,272.52
R09174,39,19,246.22
R09175,23,22,317.06
R09176,61,23,348.32
R09177,47,21,346.41
R09178,31,23,343.8
R09179,40,15,212.43
R09180,22,18,256.72
R09181,32,16,290.6
R09182,44,17,269.22
R09183,47,14,161.65
R09184,35,23,407.86
R09185,25,17,264.90999999999997
R09186,23,16,263.41
R09187,38,20,317.81
R09188,28,19,308.57
R09189,42,20,341.08
R09190,78,12,221.63
R09191,26,23,342.58
R09192,72,15,236.58
R09193,29,27,485.04
R09194,20,26,392.6
R09195,19,33,551.37
R09196,36,21,348.78
R09197,47,19,279.16
R09198,32,15,227.93
R09199,25,21,341.53000000000003
R09200,32,28,442.92
R09201,20,16,206.79
R09202,26,19,368.57
R09203,43,20,318.38
R09204,42,22,355.61
R09205,20,13,210.35
R09206,25,33,523.77
R09207,20,18,260.74
R09208,42,15,207.94
R09209,52,19,277.65
R09210,20,38,613.02
R09211,42,17,275.2
R09212,32,20,310.38
R09213,46,20,398.89
R09214,69,12,189.54
R09215,19,26,420.23
R09216,27,15,209.55
R09217,22,22,318.84
R09218,24,15,215.23
R09219,25,21,281.41
R09220,75,15,272.48
R09221,38,25,401.56
R09222,21,20,287.28
R09223,31,19,284.09
R09224,23,22,299.92
R09225,21,26,408.12
R09226,20,23,354.52
R09227,23,21,342.95
R09228,29,19,274.43
R09229,45,19,230.7
R09230,38,21,340.09
R09231,21,14,208.49
R09232,39,26,417.35
R09233,51,21,327.42
R09234,21,16,291.94
R09235,39,22,339.86
R09236,81,23,329.35
R09237,27,19,301.45
R09238,79,12,164.01999999999998
R09239,20,20,289.93
R09240,43,14,193.81
R09241,40,16,179.22
R09242,57,16,204.17000000000002
R09243,92,12,166.91
R09244,28,30,422.26
R09245,43,20,226.7
R09246,58,14,241.97
R09247,23,21,339.75
R09248,68,12,175.17000000000002
R09249,20,25,406.44
R09250,55,13,191.31
R09251,24,22,343.35
R09252,62,18,258.07
R09253,33,11,190.84
R09254,22,28,415.71
R09255,44,26,387.92
R09256,27,23,334.74
R09257,20,28,446.51
R09258,24,27,424.38
R09259,32,19,279.78
R09260,47,19,299.09
R09261,23,16,222.84
R09262,20,26,362.58
R09263,25,26,377.45
R09264,21,20,333.83
R09265,27,20,288.33
R09266,36,23,331.5
R09267,24,15,254.94
R09268,34,21,325.4
R09269,52,15,241.77
R09270,57,15,258.84
R09271,73,18,293.28
R09272,160,13,197.93
R09273,34,28,399.54
R09274,23,18,275.99
R09275,31,20,333.71
R09276,25,24,375.01
R09277,33,14,208.11
R09278,42,24,363.02
R09279,27,19,288.6
R09280,48,13,224.67
R09281,23,19,267.23
R09282,24,24,355.62
R09283,71,15,237.19
R09284,20,28,449.94
R09285,19,23,396.46999999999997
R09286,21,19,326.51
R09287,32,22,343.03
R09288,70,20,310.87
R09289,37,18,272.41
R09290,109,21,372.03
R09291,22,14,228.03
R09292,49,17,257.21
R09293,29,37,558.51
R09294,59,21,315.36
R09295,28,24,387.01
R09296,68,16,303.23
R09297,23,18,241.36
R09298,58,25,430.46
R09299,26,26,416.12
R09300,37,19,289.59
R09301,21,28,404.52
R09302,34,17,233.68
R09303,33,27,457.4
R09304,21,15,246.5
R09305,26,24,404.11
R09306,45,16,292.0
R09307,57,22,315.37
R09308,23,24,395.82
R09309,31,21,401.45
R09310,102,9,127.75999999999999
R09311,27,17,255.95000000000002
R09312,33,16,264.47
R09313,27,19,327.35
R09314,23,26,422.16
R09315,26,17,244.96
R09316,31,23,350.52
R09317,22,25,344.53999999999996
R09318,20,16,256.69
R09319,19,16,254.62
R09320,24,19,308.55
R09321,41,24,425.27
R09322,20,14,210.06
R09323,20,26,383.28999999999996
R09324,21,19,262.4
R09325,135,15,259.54
R09326,73,23,388.89
R09327,33,29,484.71999999999997
R09328,62,17,264.21
R09329,75,17,276.02
R09330,35,22,348.31
R09331,69,18,239.14000000000001
R09332,54,22,314.57
R09333,20,17,288.96
R09334,34,15,233.92
R09335,56,24,356.06
R09336,28,15,273.82
R09337,32,28,454.52000000000004
R09338,41,23,370.89
R09339,31,17,222.76
R09340,45,35,523.57
R09341,29,19,280.62
R09342,21,21,351.3
R09343,23,20,322.42
R09344,24,17,253.0
R09345,25,17,227.76
R09346,35,21,331.62
R09347,52,18,281.8
R09348,23,24,405.24
R09349,28,17,269.27
R09350,25,17,234.25
R09351,30,28,364.44
R09352,59,22,334.87
R09353,39,17,249.66
R09354,28,27,428.36
R09355,111,25,420.09000000000003
R09356,27,26,430.05
R09357,30,21,331.35
R09358,18,16,230.83
R09359,51,17,248.26
R09360,20,21,343.47
R09361,54,24,362.35
R09362,27,31,522.57
R09363,32,20,319.65
R09364,39,13,234.38
R09365,41,23,324.63
R09366,30,21,295.27
R09367,31,18,264.08
R09368,64,18,311.75
R09369,56,16,294.08
R09370,54,26,363.35
R09371,37,23,434.81
R09372,35,23,343.18
R09373,22,18,261.27
R09374,23,12,155.34
R09375,21,19,282.84000000000003
R09376,43,21,365.96
R09377,24,22,336.39
R09378,24,28,440.84
R09379,30,22,322.39
R09380,20,18,236.6
R09381,44,18,249.23
R09382,31,19,293.1
R09383,36,18,245.86
R09384,34,31,474.39
R09385,32,14,191.75
R09386,39,10,156.53
R09387,37,22,397.51
R09388,37,19,248.64000000000001
R09389,26,21,329.72
R09390,36,10,174.98
R09391,21,17,256.44
R09392,28,17,253.27
R09393,31,21,331.82
R09394,34,26,394.96
R09395,101,19,341.26
R09396,27,31,449.75
R09397,28,22,359.86
R09398,69,28,468.61
R09399,20,19,278.26
R09400,22,23,296.51
R09401,22,22,291.04
R09402,55,20,281.56
R09403,30,18,249.67
R09404,48,18,306.36
R09405,36,28,417.99
R09406,20,18,269.99
R09407,31,16,240.44
R09408,96,20,307.89
R09409,34,23,319.41
R09410,25,23,374.82
R09411,26,20,302.05
R09412,23,17,267.81
R09413,62,20,291.86
R09414,22,15,254.60999999999999
R09415,78,18,306.33
R09416,20,15,268.46
R09417,25,13,179.72
R09418,24,24,412.31
R09419,43,14,226.93
R09420,25,23,376.41
R09421,19,23,377.51
R09422,33,18,247.6
R09423,26,22,343.71
R09424,20,20,347.25
R09425,20,11,176.97
R09426,21,18,300.17
R09427,42,24,366.6
R09428,21,16,277.68
R09429,81,17,250.06
R09430,22,19,256.07
R09431,35,17,253.45
R09432,42,15,226.25
R09433,35,17,272.84
R09434,36,23,310.89
R09435,59,20,258.42
R09436,28,15,252.76000000000002
R09437,44,23,338.86
R09438,39,21,343.22
R09439,19,24,392.62
R09440,31,23,359.14
R09441,25,21,282.29
R09442,24,22,398.11
R09443,28,23,390.0
R09444,19,26,351.81
R09445,55,13,192.44
R09446,26,21,309.12
R09447,20,25,384.95
R09448,24,19,300.36
R09449,31,19,288.76
R09450,66,14,204.7
R09451,35,10,131.55
R09452,33,25,371.67
R09453,32,22,353.08
R09454,31,15,230.62
R09455,23,27,409.38
R09456,28,13,217.55
R09457,56,17,247.56
R09458,31,16,222.1
R09459,63,25,379.55
R09460,24,15,225.4
R09461,62,19,323.78999999999996
R09462,30,22,330.79
R09463,35,18,259.46
R09464,27,26,373.92
R09465,105,17,249.6
R09466,24,21,351.92
R09467,39,19,283.7
R09468,36,19,260.94
R09469,33,21,282.8
R09470,52,20,320.5
R09471,40,17,257.4
R09472,22,24,362.02
R09473,20,14,230.65
R09474,40,18,263.8
R09475,46,15,272.68
R09476,65,17,237.94
R09477,28,21,278.76
R09478,40,23,380.21999999999997
R09479,35,20,291.23
R09480,62,18,261.79
R09481,20,20,266.87
R09482,25,18,300.52
R09483,23,20,305.75
R09484,40,14,218.41
R09485,19,25,356.73
R09486,23,24,392.69
R09487,28,22,389.05
R09488,32,16,190.01999999999998
R09489,104,12,175.96
R09490,36,21,342.89
R09491,23,15,193.4
R09492,40,20,330.02
R09493,21,23,344.85
R09494,51,20,302.35
R09495,23,21,306.65
R09496,19,25,392.95
R09497,78,15,197.88
R09498,19,21,338.33
R09499,30,29,436.49
R09500,21,35,502.62
R09501,96,12,162.81
R09502,23,20,296.15000000000003
R09503,23,16,212.02
R09504,36,13,191.69
R09505,24,19,274.95
R09506,20,17,283.04
R09507,50,17,265.5
R09508,130,12,180.86
R09509,31,23,350.82
R09510,55,22,336.1
R09511,25,24,332.91
R09512,65,19,290.05
R09513,85,14,210.44
R09514,30,26,426.49
R09515,32,17,288.89
R09516,39,23,327.5
R09517,40,22,322.27
R09518,28,32,503.2
R09519,43,27,361.34000000000003
R09520,48,21,300.45
R09521,21,18,269.34000000000003
R09522,24,16,209.17000000000002
R09523,25,23,355.08
R09524,57,20,333.03999999999996
R09525,21,21,344.35
R09526,20,15,205.12
R09527,51,21,310.26
R09528,39,19,333.96
R09529,30,15,233.97
R09530,22,30,480.84
R09531,28,21,300.43
R09532,23,27,403.71999999999997
R09533,22,20,317.44
R09534,21,31,456.48
R09535,24,14,221.44
R09536,25,15,221.17
R09537,21,31,462.53000000000003
R09538,29,24,420.01
R09539,29,15,218.54
R09540,70,11,151.94
R09541,28,22,370.11
R09542,41,18,250.81
R09543,48,21,289.81
R09544,40,24,341.21
R09545,20,19,302.74
R09546,43,19,284.53
R09547,34,19,296.59000000000003
R09548,33,26,376.39
R09549,37,20,304.54
R09550,25,24,333.05
R09551,28,14,204.04
R09552,35,21,351.90999999999997
R09553,56,17,280.64
R09554,23,28,455.09
R09555,26,17,246.72
R09556,25,22,344.15
R09557,24,19,298.85
R09558,106,16,232.44
R09559,35,18,264.59
R09560,42,26,427.46
R09561,20,26,401.25
R09562,24,24,337.04
R09563,26,20,286.83
R09564,35,20,328.34
R09565,38,18,287.52
R09566,49,21,291.24
R09567,43,19,320.92
R09568,66,17,235.46
R09569,65,16,230.49
R09570,29,17,287.83
R09571,35,24,364.64
R09572,24,22,316.45
R09573,20,18,256.47
R09574,19,27,400.68
R09575,34,13,161.53
R09576,48,24,349.45
R09577,87,15,210.24
R09578,77,20,315.38
